Ragione sociale,Partita IVA,"ATECO 2007
codice",Provincia,Indirizzo sede legale - Regione,Website,Unnamed: 0,_url,depth,base_url,status,code,has_keyword
CALZATURIFICIO CO.RAF. GROUP S.R.L.,4253180618.0,152010,Caserta,Campania,www.keboshoes.it,,,,,,,
BE SNEAKERS SOCIETA' A RESPONSABILITA' LIMITATA,8415940728.0,152010,Barletta-Andria-Trani,Puglia,www.besneakers.it,,,,,,,
ESOTICA S.R.L.,2143910129.0,151100,Varese,Lombardia,www.esotica.com,,,,,,,
AB CREATIVE SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA UNIP ERSONALE,6775670489.0,151209,Firenze,Toscana,www.arberburreli.it,,,,,,,
PACIOTTI S.R.L.,220950430.0,152010,Macerata,Marche,www.paciotti.com,,,,,,,
PELLETTERIE DELFINO S.R.L.,4345500286.0,151209,Padova,Veneto,www.pelletteriedelfino.it,,,,,,,
CONCERIA ONDA VERDE S.R.L.,157280504.0,151100,Pisa,Toscana,www.conceriaondaverde.it,,,,,,,
LASER TEAM SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA LASER TEAM S.R.L.,3193130402.0,152020,Forlì-Cesena,Emilia-Romagna,www.laserteam.it,,,,,,,
CALZATURIFICIO DONNA CAROLINA S.R.L.,423140276.0,152010,Venezia,Veneto,donnacarolina.it,,,,,,,
CONCERIA ANNA RITA S.R.L.,318950508.0,151100,Pisa,Toscana,www.conceriannarita.it,,,,,,,
EUROTOP & BRADOR S.R.L.,3826240404.0,152010,Pesaro Urbino,Marche,www.brador.it,,,,,,,
GIORGIO LINEA SRL,4690810488.0,151209,Firenze,Toscana,www.giorgiolinea.it,,,,,,,
POLYFLEX S.R.L.,8232670722.0,152010,Barletta-Andria-Trani,Puglia,www.polyflexcalzature.com,,,,,,,
CONFORT S.R.L.,1592920431.0,152010,Macerata,Marche,www.confort.it,,,,,,,
DANKE PELLETTERIA S.R.L.,4416120162.0,151209,Bergamo,Lombardia,www.dankepelletteria.it,37100.0,https://www.amazon.it/4-colonne-della-pelletteria/dp/B0BQPNSTLH/ref=sr_1_1?crid=3PTNB50O64F7T&keywords=le+4+colonne+della+Pelletteria&qid=1674644323&sprefix=le+4+colonne+della+pelletteria%2Caps%2C125&sr=8-1,2.0,www.dankepelletteria.it,Status.SUCCESS,200.0,True
G & G FOOTWEAR S.R.L.,914400346.0,152010,Parma,Emilia-Romagna,www.gegfootwear.it,,,,,,,
ORIGINAL MOCASSIN S.R.L.,2814050643.0,152010,Avellino,Campania,www.caloshoes.it,,,,,,,
SIMONE MARTINI S.R.L.,5247380487.0,152010,Firenze,Toscana,www.simonemartini.net,,,,,,,
CONCERIA M B 3 S.R.L.,1371250505.0,151100,Pisa,Toscana,mb3.it,,,,,,,
CONCERIA NUOVA ETRURIA S.R.L.,190660506.0,151100,Pisa,Toscana,www.nuovaetruria.it,,,,,,,
SA.CU.TEX. S.R.L.,3469030286.0,152020,Padova,Veneto,www.sacutex.com,,,,,,,
ALTAMODA BELT SRL,1678970169.0,151200,Bergamo,Lombardia,www.altamoda.pl,,,,,,,
DUEDI' SOCIETA' A RESPONSABILITA' LIMITATA,3923350619.0,152010,Caserta,Campania,www.difrancoshoes.com,,,,,,,
SESA SHOES SRL,2442810442.0,152010,Fermo,Marche,www.sesashoes.com,,,,,,,
EGI.FRA. S.R.L.,7991330965.0,152020,Milano,Lombardia,www.egifra.it,,,,,,,
ACCOPPIATURE GC S.R.L.,2209890462.0,151100,Lucca,Toscana,www.accoppiaturegc.it,,,,,,,
PELLECO S.R.L.,169460805.0,151100,Reggio di Calabria,Calabria,www.pelleco.it,,,,,,,
GIPSY PRODUCTION S.R.L.,5159111219.0,152020,Napoli,Campania,www.gipsyproductionsrl.it,,,,,,,
CONCERIA DINGO S.R.L.,344250501.0,151100,Pisa,Toscana,www.conceriadingo.com,,,,,,,
SALAR MILANO S.R.L.,4520880750.0,151209,Lecce,Puglia,www.salar.it,,,,,,,
ERNESTO DOLANI SRL,1825860446.0,152010,Fermo,Marche,www.ernestodolani.it,,,,,,,
Z INDUSTRIE SRL,1693230433.0,152010,Macerata,Marche,www.zecchinodoro.it,,,,,,,
CONCERIA STELLA S.R.L.,668450489.0,151100,Firenze,Toscana,www.conceriastella.com,,,,,,,
PISCITELLI FOOTWEAR S.R.L.,4308640616.0,152010,Caserta,Campania,www.jpdavid.it,,,,,,,
GUARDOLIFICIO DUE ROCCHE S.R.L.,2156880268.0,152020,Treviso,Veneto,www.2rocche.it,,,,,,,
CONCERIA YANKEE S.R.L.,1103500508.0,151100,Pisa,Toscana,http://www.conceriayankee.com,,,,,,,
GALLUCCI S.R.L.,1705780441.0,152010,Fermo,Marche,www.galluccishoes.it,,,,,,,
TEOREMA S.R.L.,2532630403.0,152020,Forlì-Cesena,Emilia-Romagna,teoremasuole.it,,,,,,,
BOLDRINI SELLERIA S.R.L.,1067830479.0,151209,Pistoia,Toscana,boldriniselleria.com,,,,,,,
DUSY GROUP S.R.L.,2157410461.0,152010,Lucca,Toscana,www.sanitalight.it,,,,,,,
BS SRL,3993160245.0,151100,Vicenza,Veneto,bssplitting.it,,,,,,,
ANTONY GROUP SRL,1051150363.0,151200,Modena,Emilia-Romagna,www.silvanobiagini.com,,,,,,,
PELLEGRINI GROUP S.R.L.,3758890481.0,151100,Firenze,Toscana,www.conceriapellegrini.com,,,,,,,
M.P.G. INDUSTRIA CONCIARIA SRL,120900501.0,151100,Pisa,Toscana,mpg.it,,,,,,,
AMBRA AUTOMOTIVE LEATHER SRL,3424640245.0,151100,Vicenza,Veneto,www.ambraautomotive.com,,,,,,,
SIM ITALIAN GLOVES SRL,3260961218.0,151209,Napoli,Campania,simeonegloves.com,,,,,,,
NEW PEL COMPANY SRL,884830241.0,151100,Vicenza,Veneto,newpel.com,,,,,,,
G.N.V. SRL,1338800442.0,152010,Fermo,Marche,www.calzaturificiognv.it,,,,,,,
CONCERIA CENTOMO S.R.L.,1780950240.0,151100,Vicenza,Veneto,http://www.centomo.it,,,,,,,
BERNACCHINI 1905 S.R.L.,1635910431.0,152010,Macerata,Marche,www.bernacchini.com,,,,,,,
STHART S.R.L.,2862890429.0,152010,Ancona,Marche,www.janetandjanet.com,,,,,,,
EXTRO' STYLE S.R.L.,3301190546.0,152010,Perugia,Umbria,www.extrostyle.it,,,,,,,
SHOES PROJECT VERONA SRL,4683170239.0,152010,Verona,Veneto,www.shoes-project.it,,,,,,,
PIEMMEGI S.R.L.,2485910265.0,152020,Treviso,Veneto,piemmegiserramenti.com,,,,,,,
SUOLIFICIO MORROVALLESE SPA,336110432.0,152020,Macerata,Marche,www.morrovallese.it,,,,,,,
RUBBER ITALY S.R.L.,2070350448.0,152020,Fermo,Marche,http://www.rubberitalysrl.it,,,,,,,
ACCOPPIATURE MISTRAL S.R.L.,1718540501.0,151100,Pisa,Toscana,www.mistralcreativevision.com,,,,,,,
BONFANTI BORSE SRL,767090152.0,151200,Milano,Lombardia,bonfantiborse.it,,,,,,,
MARESCA S.R.L.,140690207.0,152010,Mantova,Lombardia,www.maresca.it,,,,,,,
LINEA PROJECT LEATHER S.R.L.,4232730244.0,151100,Vicenza,Veneto,www.lineaprojectleather.it,,,,,,,
M.I.B. - MANIFATTURA ITALIANA DEL BREMBO S.P.A.,917860165.0,151100,Bergamo,Lombardia,mibfur.com,,,,,,,
CALZATURIFICIO EUROPA SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA: CALZATURIFICIO EUROPA S.R.L.,2655700611.0,152010,Caserta,Campania,francofedele.it,,,,,,,
MISSOURI S.R.L.,1064680448.0,152010,Fermo,Marche,www.missouri.it,,,,,,,
RIPANI ITALIANA PELLETTERIE SOCIETA' BENEFIT A RESPONSABILITA' LIMITATA OVVERO IN FORMA ABBREVIATA RIPANI ITALIANA PELLETTERIE S.B. SRL OPPUR E RIPANI ITALIANA PELLETTERIE S.B. R.L. OPPURE RIPANI ITALIANA PELLETTERIE S.R .L. S.B.,768000671.0,151200,Teramo,Abruzzo,www.ripani.com,,,,,,,
SUOLIFICIO MAYA S.R.L.,1486940503.0,152000,Pisa,Toscana,www.suolificio.com,,,,,,,
ETTORE MASOTTI S.R.L.,3303930485.0,152010,Firenze,Toscana,www.calzaturificioettoremasotti.com,,,,,,,
CALZATURIFICIO ROSSI S.R.L.,1128030440.0,152010,Fermo,Marche,www.rossisrl.it,,,,,,,
COMET PELLI S.R.L.,1973120247.0,151100,Vicenza,Veneto,www.comet-pelli.com,,,,,,,
CALZATURIFICIO MELIN S.R.L.,1026620441.0,152010,Fermo,Marche,http://www.melin.it,,,,,,,
MASIERO LORENZO S.R.L.,3727890273.0,152010,Venezia,Veneto,www.lorenzomasiero.it,,,,,,,
M.A. ASCIUGATURA PELLI SRL,4121660247.0,151100,Vicenza,Veneto,www.maasciugaturapelli.it,,,,,,,
M3 SRL,4243050244.0,151100,Vicenza,Veneto,www.conceriam3.com,,,,,,,
FAST S.R.L.,1648440442.0,152010,Fermo,Marche,www.momino.it,,,,,,,
SUOLIFICIO GLORIA S.R.L.,178530408.0,152020,Forlì-Cesena,Emilia-Romagna,www.suolificiogloria.com,,,,,,,
THULE ITALIA SRL,2230550507.0,151100,Pisa,Toscana,thuleconceria.it,,,,,,,
CONCERIA LA BRETAGNA S.R.L.,970850509.0,151100,Pisa,Toscana,www.fr.labretagna.com,,,,,,,
TIEMMEGI S.R.L.,1505260446.0,152010,Fermo,Marche,www.tiemmegi.com,,,,,,,
GROUP ROCHEL S.R.L.,2407840970.0,151209,Prato,Toscana,www.hidesins.com,,,,,,,
GORDON 1956 S.R.L.,2399000443.0,152010,Fermo,Marche,calzaturificiogordon.it,,,,,,,
SHOE MANUFACTURE S.R.L.,4294170271.0,152010,Padova,Veneto,maripe.com,,,,,,,
S.C. TANNERY S.R.L.,1915710501.0,151100,Pisa,Toscana,www.sctannery.it,,,,,,,
F.LLI STANGHELLINI S.R.L.,2624260242.0,151100,Vicenza,Veneto,www.stanghellini.it,,,,,,,
CERTALDESE S.R.L.,3396560488.0,152020,Firenze,Toscana,www.certaldese.it,,,,,,,
COBA S.R.L.,843340449.0,152020,Fermo,Marche,www.solettificiocoba.com,,,,,,,
HF 2000 - S.R.L.,3993460728.0,152020,Barletta-Andria-Trani,Puglia,www.hf2000.com,,,,,,,
TOP SYSTEM S.R.L.,3265210280.0,152010,Padova,Veneto,www.topsystemsrl.com,,,,,,,
INDIOS SHOES S.R.L.,1376220479.0,152010,Pistoia,Toscana,shop.lepori.com,,,,,,,
DEAPEL S.R.L.,2814330243.0,151100,Vicenza,Veneto,www.deapel.it,,,,,,,
FA.PEL S.R.L.,1852810249.0,151100,Vicenza,Veneto,www.fapel.com,,,,,,,
ALBA MODA S.R.L.,2239830488.0,152010,Firenze,Toscana,www.albamoda.it,,,,,,,
DOL CAST - S.R.L.,1161320468.0,152010,Lucca,Toscana,www.dolcastsrl.it,,,,,,,
DONI FASHION LAB SRL,4979430289.0,152010,Venezia,Veneto,www.donifashionlab.it,,,,,,,
CONCERIA CORRADI S.R.L.,876890245.0,151100,Vicenza,Veneto,http://www.conceriacorradi.com,,,,,,,
EVOL FASHION GROUP S.R.L.,4822820280.0,151209,Padova,Veneto,www.evolfashion.com,,,,,,,
VALIGERIA BERTONI S.R.L.,1408250122.0,151209,Varese,Lombardia,www.bertonivaligeria.it,,,,,,,
POKER S.R.L.,340700509.0,151100,Pisa,Toscana,www.conceriapokersas.com,,,,,,,
NUOVA RIVIERA S.R.L.,4632301216.0,152010,Napoli,Campania,www.calzaturificionuovariviera.com,,,,,,,
CIVICO 93 S.R.L.,9200151216.0,151209,Napoli,Campania,www.civico93.com,,,,,,,
DABO' PELLETTERIA S.R.L.,8226880964.0,151209,Milano,Lombardia,dabopelletteria.com,,,,,,,
BENVENUTI S.R.L.,1188360489.0,151100,Firenze,Toscana,www.conceriabenvenuti.it,,,,,,,
CALZATURIFICIO VOLTAN S.R.L.,1601570276.0,152010,Venezia,Veneto,http://www.voltan1898.com,,,,,,,
CALZATURIFICIO TREEMME S.R.L.,5059570266.0,152010,Treviso,Veneto,www.treemmecalzature.com,,,,,,,
BONTONI SRL,1884950443.0,152010,Fermo,Marche,bontoni.com,,,,,,,
I.G.G. S.R.L.,3409930249.0,151100,Vicenza,Veneto,www.igg-srl.com,,,,,,,
CALZATURIFICIO PELLICO - S.R.L.,1525350276.0,152010,Venezia,Veneto,www.pellico.net,,,,,,,
TOMAIFICIO-GUARDOLIFICIO CINDERELLA'S SHOES S.R.L.,2501540468.0,152020,Lucca,Toscana,madeedesign.com,,,,,,,
CALZATURIFICIO BALLERINA S.R.L.,1812660502.0,152010,Pisa,Toscana,bellevie.it,,,,,,,
GUARDOLIFICIO BIEFFE S.R.L.,1679660504.0,152020,Pisa,Toscana,www.guardolificiobieffe.it,,,,,,,
ALBERTO FASCIANI GROUP SRL,2400050445.0,152010,Fermo,Marche,it.albertofasciani.it,,,,,,,
ESSEDONNA S.R.L.,6019141214.0,152010,Napoli,Campania,www.essedonna.it,,,,,,,
CALZATURIFICIO GRITTI S.R.L.,2167820287.0,152010,Padova,Veneto,pasderouge.com,,,,,,,
MAROS SRL,3095790485.0,152010,Firenze,Toscana,www.marossrl.it,,,,,,,
ANGIE S.R.L.,2241420971.0,151209,Firenze,Toscana,www.maurizio-taiuti.it,,,,,,,
AL-FA S.R.L.,2097950501.0,151100,Pisa,Toscana,www.al-fasrl.it,,,,,,,
PAOLO SCAFORA S.R.L.,5051861218.0,152010,Napoli,Campania,www.paoloscaforanapoli.com,,,,,,,
SELOR GROUP S.R.L.,3098130366.0,151209,Modena,Emilia-Romagna,www.selorgroup.com,,,,,,,
SARA SRL,1460200676.0,151209,Teramo,Abruzzo,www.loristella.com,,,,,,,
CONCERIA IL GABBIANO S.R.L.,181400508.0,151100,Pisa,Toscana,conceriailgabbiano.com,,,,,,,
SCHEGGI BEATRICE S.R.L.,6384650484.0,152010,Firenze,Toscana,www.dibeatrice.com,,,,,,,
TERZIPEL S.R.L.,2347720241.0,151100,Vicenza,Veneto,www.terzipel.it,,,,,,,
CALZATURIFICIO NOE S.R.L.,7342910721.0,152010,Barletta-Andria-Trani,Puglia,www.calzaturificionoe.it,,,,,,,
SAB SHOES S.R.L.,2101080469.0,152010,Lucca,Toscana,www.sabshoes.it,,,,,,,
SUPERFLEX - S.R.L.,753170158.0,152000,Milano,Lombardia,www.superflexsrl.com,,,,,,,
PELLETTERIE CLAUDIA-S.R.L.,441810488.0,151200,Firenze,Toscana,www.claudiafirenze.com,,,,,,,
VENETA S.R.L.,4200350272.0,151209,Venezia,Veneto,www.pelletteriaveneta.com,,,,,,,
FRANCO TUCCI S.R.L.,4822730265.0,152010,Treviso,Veneto,tuccitime.com,,,,,,,
BRC S.R.L.,6640980485.0,151209,Firenze,Toscana,www.mbrc.it,,,,,,,
CONCERIA ORSA MAGGIORE S.R.L.,115450504.0,151100,Pisa,Toscana,www.conceriaorsamaggiore.it,,,,,,,
CALZATURIFICIO ELGAM SRL,1703260446.0,152010,Fermo,Marche,etreshoes.it,,,,,,,
BEST S.R.L.,1461300509.0,151100,Pisa,Toscana,www.laboratoriobest.com,,,,,,,
ROMY PELLETTERIE SRL,1819370519.0,151209,Arezzo,Toscana,romy-pelletterie-srl-01819370519.quantofattura.com,,,,,,,
BIHOS S.R.L.,1865630287.0,152010,Padova,Veneto,www.bihosmedical.it,,,,,,,
BETTEGA CONDIZIONATURA PELLI S.R.L.,3722920240.0,151100,Vicenza,Veneto,www.bettegacondizionaturapelli.it,,,,,,,
CALZATURIFICIO CINZIA VALLE S.R.L.,1513000446.0,152010,Fermo,Marche,www.cinziavalle.com,,,,,,,
B.V.M. SHOES S.R.L.,1663020434.0,152010,Macerata,Marche,http://www.bvmshoes.it,,,,,,,
GABRY S.R.L.,1361650524.0,152010,Siena,Toscana,www.leatherluxury.it,,,,,,,
GKS SRL,1189130444.0,152010,Fermo,Marche,www.sergiolevantesi.it,,,,,,,
ITALVEN CONCERIA S.R.L.,1786520500.0,151100,Pisa,Toscana,italvenpelli.it,,,,,,,
GOLD FREEDOM S.R.L.,4803730268.0,152010,Treviso,Veneto,www.goldfreedomsrl.com,,,,,,,
NIPMAR S.R.L.,128830288.0,152010,Padova,Veneto,www.nipmar.it,,,,,,,
CALZATURIFICIO BROKER S.R.L.,1254510298.0,152000,Rovigo,Veneto,www.brokersrl.it,,,,,,,
CO.TI.NA. S.R.L.,1886520640.0,151100,Avellino,Campania,www.conceriacotina.com,,,,,,,
CALZATURIFICIO CONFORT SHOES - S.R.L.,2917290658.0,152010,Salerno,Campania,www.confortshoes.it,,,,,,,
FINISSAGGIO COMPAGNONE 2 S.R.L.,7851770151.0,152020,Milano,Lombardia,www.solettificiocompagnone.it,,,,,,,
BEST WALLET & CO S.R.L.,12014920156.0,151209,Monza e della Brianza,Lombardia,www.andrearossimilano.it,,,,,,,
GRAMAR SHOES S.R.L.,3113330611.0,152010,Caserta,Campania,www.gramarshoes.it,,,,,,,
CONCERIA CAPITAL S.R.L.,1877140507.0,151100,Pisa,Toscana,www.leatherinstock.it,,,,,,,
SERGIO GRASSO INDUSTRIES S.R.L.,4861030239.0,152010,Verona,Veneto,www.sergiograsso.it,,,,,,,
PE' PE' S.R.L.,283040186.0,152010,Pavia,Lombardia,www.pepechildrenshoes.com,,,,,,,
ENEA S.R.L.,1318750443.0,152020,Fermo,Marche,www.eneasrl.com,,,,,,,
CORVARI SHOES S.R.L.,1874340449.0,152010,Fermo,Marche,www.corvari.it,,,,,,,
PELLETTERIE DOVICO S.R.L. - IN SIGLA P.D. S.R.L.,6749140486.0,151209,Firenze,Toscana,www.pdpelletteria.com,,,,,,,
SNEAKNIT SRL,2396880441.0,152020,Fermo,Marche,www.sneaknit.it,,,,,,,
SUOLIFICIO D'ANGELO S.R.L.,5970511217.0,152020,Caserta,Campania,www.suolificiodangelo.it,,,,,,,
KIMOCO S.R.L.,382610509.0,151100,Pisa,Toscana,www.kimoco.it,,,,,,,
SOL.E.A SRL,1943640449.0,152020,Fermo,Marche,www.solettificiosolea.it,,,,,,,
VIGENS SRL,2259480065.0,152010,Alessandria,Piemonte,www.bricklaneshoes.it,,,,,,,
ARCIER S.R.L.,6578960152.0,151200,Milano,Lombardia,www.arcier.com,,,,,,,
GIMEZ COLLECTION S.R.L.,1991730449.0,152010,Fermo,Marche,gimez.it,,,,,,,
SKYLINE S.R.L. - SOCIETA' BENEFIT,3485100261.0,152010,Treviso,Veneto,www.bressanshoes.com,,,,,,,
DI&DI COMPANY S.R.L.,9379801211.0,151209,Napoli,Campania,innueitalia.it,,,,,,,
F.B.L. S.R.L.,1777730241.0,151100,Vicenza,Veneto,fblpelli.it,,,,,,,
CARBIPEL GROUP S.R.L.,3407930241.0,151100,Vicenza,Veneto,www.carbipel.com,,,,,,,
ODEON PELLAMI SRL,2279080507.0,151100,Pisa,Toscana,odeonpellami.it,,,,,,,
NEMESI S.R.L.,4399080284.0,152020,Venezia,Veneto,www.nemesisrl.org,,,,,,,
GIANNONI GROUP S.R.L.,5516150488.0,152010,Firenze,Toscana,www.reposa.it,,,,,,,
AGOSTINI SHOES SRL,4271340277.0,152010,Venezia,Veneto,agostini.shoes,,,,,,,
NEW LORIMA S.R.L.,1475130504.0,151100,Pisa,Toscana,www.newlorima.it,,,,,,,
CALZATURIFICIO R.G. DI ROSSI & GALIE' S.R.L.,1008400440.0,152010,Fermo,Marche,rgshoes.it,,,,,,,
BETTI'S SRL,1541110431.0,152010,Macerata,Marche,www.bettis.it,,,,,,,
LO STILE SRL,6840390485.0,151209,Firenze,Toscana,www.laviafirenze.com,,,,,,,
SOLETTIFICIO FONTANETO S.R.L.,2406570032.0,152020,Novara,Piemonte,flsolettificio.it,,,,,,,
ART MODA - S.R.L.,4477740486.0,151209,Firenze,Toscana,www.postandco.it,,,,,,,
CHIARUGI FIRENZE PELLETTERIA S.R.L.,961350485.0,151209,Firenze,Toscana,http://www.chiarugifirenze.it,,,,,,,
BERDINI S.R.L.,197350440.0,152020,Fermo,Marche,www.berdini.com,,,,,,,
CONCERIA ZERMEPEL S.R.L.,622880243.0,151100,Vicenza,Veneto,www.zermepel.it,,,,,,,
CALZATURIFICIO LEOPAMY S.R.L.,1900200443.0,152010,Fermo,Marche,gioiecologiche.it,,,,,,,
GIUSEPPE CARETTI S.R.L.,1212850125.0,152010,Varese,Lombardia,www.ormalibera.it,,,,,,,
ARCADIA S.R.L.,760080671.0,151209,Teramo,Abruzzo,www.arcadiabags.com,,,,,,,
PELLETTERIE D & D S.R.L.,6541790488.0,151209,Firenze,Toscana,pelletterieded.com,,,,,,,
SCARPEITALIA S.R.L.,8292201210.0,152010,Napoli,Campania,www.emanuelecrasto.it,,,,,,,
LOIPELL S.R.L.,6934130482.0,151209,Firenze,Toscana,www.loipell.com,,,,,,,
ILARI SRL,2011620446.0,152010,Fermo,Marche,www.lucianoilari.com,,,,,,,
ANATRIELLO TARGET S.R.L.,4152541217.0,152010,Napoli,Campania,www.balie.shoes,,,,,,,
CRISTIAN COPPONI SRL,2304100445.0,152010,Macerata,Marche,www.copponigroup.it,,,,,,,
CALZATURIFICIO LADY LAURA S.R.L.,3707920280.0,152010,Padova,Veneto,www.dancenaturals.it,,,,,,,
CALZATURIFICIO NUOVA P.R. S.R.L.,1972460461.0,152010,Lucca,Toscana,http://www.nuovapr.com,,,,,,,
SUOLIFICIO SA.FI. SRL,5471430487.0,152020,Firenze,Toscana,www.suolificiosafi.com,,,,,,,
CUOIFICIO OTELLO S.R.L.,346870504.0,151100,Pisa,Toscana,www.otello.it,,,,,,,
STAMPE & STAMPE S.R.L,1755160502.0,151100,Firenze,Toscana,stampestampe.it,,,,,,,
CALZATURIFICIO STAR - S.P.A.,196350128.0,152010,Varese,Lombardia,artioli.com,,,,,,,
CREATIVE LEATHER S.R.L.,6724810483.0,151209,Firenze,Toscana,creativeleather.it,,,,,,,
MARETTO S.R.L.,1417410287.0,152000,Padova,Veneto,www.marettocalzature.it,,,,,,,
PLANET BAGS S.R.L.,749080677.0,151209,Teramo,Abruzzo,www.planetbags.it,,,,,,,
BRUGLIA S.R.L.,1269600431.0,152010,Macerata,Marche,bruglia.it,,,,,,,
CALZATURIFICIO F.LLI LOBACCARO S.R.L.,6244850720.0,152010,Barletta-Andria-Trani,Puglia,www.fratellilobaccaro.it,,,,,,,
MC QUADRO SOCIETA' A RESPONSABILITA' LIMITATA,2492600644.0,151100,Avellino,Campania,www.mcquadroconceria.it,,,,,,,
FALCA S.R.L.,2051640205.0,152000,Mantova,Lombardia,falca.it,,,,,,,
MAXWAY SRL,2001490438.0,152010,Macerata,Marche,oanonfashion.com,,,,,,,
CLUXTER SRL SOCIETA' BENEFIT,7101590482.0,152010,Firenze,Toscana,www.cluxter.it,,,,,,,
BELLABARBA SRL,1853300448.0,152020,Fermo,Marche,www.bellabarbasrl.it,,,,,,,
FABIO GUIDI PELLETTERIE - S.R.L.,6237640484.0,151209,Firenze,Toscana,www.pelletteriefabioguidi.com,,,,,,,
MARTINA S.R.L.,1024770446.0,152010,Fermo,Marche,www.sandrog.it,,,,,,,
CALZATURIFICIO FRATELLI GRAVINO SOCIETA' A RESPONSABILITA' LIMITA TA IN SIGLA CALZATURIFICIO F.LLI GRAVINO S.R.L.,2691240614.0,152010,Caserta,Campania,http://www.calzaturificiogravino.com,,,,,,,
MIMANERA S.R.L.,4558070407.0,152010,Rimini,Emilia-Romagna,www.mimanerashop.com,,,,,,,
AXEL S.R.L.,1683010647.0,151100,Avellino,Campania,http://www.axelconceria.it,,,,,,,
NUCCI ACCESSORI SRL,3993190408.0,152020,Forlì-Cesena,Emilia-Romagna,nucciaccessori.com,,,,,,,
LE PANIER S.R.L.,5256200873.0,151209,Catania,Sicilia,www.lepanierbags.com,,,,,,,
FOX PELLETTERIE S.R.L.,4090261217.0,151200,Napoli,Campania,www.pelletteriefoxgroup.com,,,,,,,
NEWPORT S.R.L.,1504370501.0,151100,Pisa,Toscana,www.concerianewport.it,,,,,,,
BE GREEN TANNERY INNOVAZIONE CONCIARIA ITALIANA S.R.L.,8972951217.0,151100,Napoli,Campania,www.begreentannery.com,,,,,,,
MONTE SPORT - S.R.L.,1859400267.0,152010,Treviso,Veneto,www.montesport.it,,,,,,,
FIPEL S.R.L. - UNICO SOCIO,2645630241.0,151100,Vicenza,Veneto,www.fipel.it,,,,,,,
ASIA SOCIETA' A RESPONSABILITA' LIMITATA,14789041002.0,151209,Teramo,Abruzzo,asiapelletterie.it,,,,,,,
FALERIA S.R.L.,1448150449.0,152020,Fermo,Marche,solettificiofaleria.it,,,,,,,
ARGOPEL S.R.L.,1563040128.0,151200,Varese,Lombardia,argopel.it,,,,,,,
DE.VI.L. SHOES S.R.L.,6539630720.0,152010,Barletta-Andria-Trani,Puglia,www.zeusandals.it,,,,,,,
BRUNO ROSSI BAGS S.R.L.,5350900485.0,151209,Firenze,Toscana,brunorossibags.it,,,,,,,
TRE-EMME SRL,3455080121.0,152010,Milano,Lombardia,www.tre-emme.it,,,,,,,
STUCCATURA PELLI DORINA SRL,3861840241.0,151100,Vicenza,Veneto,www.stuccaturadorina.it,,,,,,,
SPERNANZONI S.R.L.,1581820436.0,152010,Macerata,Marche,www.spernanzoni.com,,,,,,,
GREEN POINT S.R.L.,2589170246.0,151100,Vicenza,Veneto,www.green-point.it,,,,,,,
BIMAC S.R.L.,1553870039.0,152010,Novara,Piemonte,www.bimacshoes.com,,,,,,,
NEMEA S.R.L,4323040263.0,152010,Treviso,Veneto,www.nemea.it,,,,,,,
PRATESI 1948 S.R.L.,2281310488.0,151200,Firenze,Toscana,http://www.pratesi.info,,,,,,,
FILIPPI S.R.L.,3553180286.0,151209,Padova,Veneto,www.filippi1965.it,,,,,,,
NONSOLOSTUDIO S.R.L.,5443111215.0,151209,Napoli,Campania,gianninotaroshop.com,,,,,,,
DEJAVU' FACTORY S.R.L.,7634711217.0,151209,Napoli,Campania,www.dejavufactory.com,,,,,,,
FASHION S.R.L.,1971960503.0,152020,Pisa,Toscana,www.suolificiofashion.it,,,,,,,
ALES PELLETTERIE S.R.L.,1157750439.0,151200,Macerata,Marche,www.ales.it,,,,,,,
LA FIBBIA S.R.L.,2272440500.0,152010,Pisa,Toscana,http://calzaturificio-la-fibbia-srl.business.site,,,,,,,
RIFINCUOIO GROUP SOCIETA' A RESPONSABILITA' LIMITATA (IN SIGLA RI FINCUOIO GROUP S.R.L.),1878250503.0,151100,Pisa,Toscana,www.rifincuoiogroup.com,,,,,,,
VELA SPORT ITALIA S.R.L.,3463420616.0,152010,Caserta,Campania,www.velasportitalia.it,,,,,,,
STIL SUOLA SRL,1289640508.0,152020,Pisa,Toscana,www.stilsuola.it,,,,,,,
ANTONIO ARNESANO FURS & LEATHER S.R.L.,4417650753.0,151209,Lecce,Puglia,www.antonioarnesano.it,,,,,,,
FLORENS LTD SRL,2420180446.0,152010,Fermo,Marche,www.florens.it,,,,,,,
MARTIRE S.R.L.,6116901213.0,152010,Caserta,Campania,shoescia.byoutique.com,,,,,,,
FAVARO MANIFATTURA CALZATURIERA S.R.L.,3420530275.0,152010,Milano,Lombardia,www.favarofloriano.com,,,,,,,
A. TESTONI S.P.A.,300560372.0,152010,Bologna,Emilia-Romagna,www.testoni.com,,,,,,,
RAMONES S.R.L.,4279590402.0,152020,Forlì-Cesena,Emilia-Romagna,www.estemporaneamadeinitaly.com,,,,,,,
GOLD S.R.L.S. - SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,8581471219.0,152010,Napoli,Campania,www.marcellisnewyork.com,,,,,,,
