Ragione sociale,Website,URLPositivo,Profondità,Significativo,EsitoRichiesta,CodiceRisposta
M.g. Manifatture Srl,https://www.dnb.com/business-directory/company-profiles.manifatture_srl.6b21edf468638f3430e4e06a8e7bc6be.html,,,,SUCCESSO,403.0
Zamia S.r.l.,https://opencorpdata.com/lei/815600FA5CCBA0ED5898,,,,SUCCESSO,200.0
I.s.d. Srl,https://www.dnb.com/business-directory/company-profiles.isd_srl.d0fbdf0b30c36407b1cf9cc8f4c3ff26.html,,,,SUCCESSO,403.0
Calzaturificio Elfrenk S.r.l.,https://reportazienda.it/aziende/AP/calzaturificio-elfrenk-srl-110464,,,,SUCCESSO,200.0
Calz. Mancini Umberto & C. Snc,https://www.companyreports.it/calzmancini_umberto_c_snc-01064280447,,,,SUCCESSO,200.0
Calzaturificio Di Ancona - Societa' In Accomandita Semplice Del Dott. Roberto Barciulli,https://www.dnb.com/business-directory/company-profiles.calzaturificio_di_ancona_-_ss_del_dott_roberto_barciulli.9ec25ef69a0caf1d436028210144e515.html,,,,SUCCESSO,403.0
"Tomaificio Teodori Piero, Teodori Doriano & C. S.a.s.",https://www.dnb.com/business-directory/company-profiles.tomaificio_teodori_piero__c_sas.82f5be5dfe0432db12cd40b5e8fc1874.html,,,,SUCCESSO,403.0
Virse 94 Di Trobbiani Sergio C. Sdf,https://www.visura.pro/imprese/3757596237-trobbiani-s-n-c-di-trobbiani-elio-e-figli.html,,,,SUCCESSO,200.0
Tranceria T.s. Di Torretti Giovanni & Salciccia Angelo S.d.f.,https://www.impresaitalia.info/mstdb80047104/tranceria-ts-di-torretti-giovanni-e-salciccia-angelo-sdf/sant-elpidio-a-mare.aspx,,,,SUCCESSO,200.0
Fioravanti & Speranza S.n.c.,https://fioravanti.com/contacts/,,,,SUCCESSO,200.0
Ci.erre Di Ciarpella Cesare & C. S.n.c.,https://www.misterimprese.it/marche/fermo/montegranaro/calzaturifici-e-calzolai-fornitori/1223372.html,,,,SUCCESSO,200.0
Tranceria Melody Dei F.lli Alesiani Maurizio E Sandro S.n.c.,https://aziende.virgilio.it/forniture-calzature/sant-elpidio-a-mare-fm/tranceria-melody-f-lli-alesiani-maurizio-sandro,https://quifinanza.it,2.0,False,SUCCESSO,200.0
Tranceria Sbarbati Elio & Sbarbati Mauro S.n.c.,https://www.familysearch.org/en/surname?surname=Sbarbati,,,,SUCCESSO,200.0
"Montaggio Calzature Tosoni Di Tosoni Gianluca, Renzo & C. S.n.c.",https://www.sandrotosonicalzature.it/,,,,SUCCESSO,200.0
Formentini-galie' & C. Snc,https://www.formentini.it/en/company/brand/,,,,SUCCESSO,200.0
2 G.a. Di Gallucci Giuliano & Peroni Umberto Sdf,http://www.mpalav.it/,,,,ERRORE,
Tomaificio M.p. Sdf Di Morelli Bruno & C.,https://www.dnb.com/business-directory/company-profiles.tomaificio_mp_sdf_di_morelli_bruno__c.cbfcdd9444718ae8884d4f89f691eb3d.html,,,,SUCCESSO,403.0
Tranceria P.s. Di Petrini Livio & C. Sdf,https://www.pegasotranceria.com/,,,,SUCCESSO,200.0
A & B Di Anselmi Maria Luisa & Carlini Graziano Sdf,https://www.impresaitalia.info/mstdb80047104/tranceria-ts-di-torretti-giovanni-e-salciccia-angelo-sdf/sant-elpidio-a-mare.aspx,,,,SUCCESSO,200.0
Marco Di Menconi Stefano & Orsili Novella S.n.c.,https://www.smnovella.com/index.html?lang=it,,,,SUCCESSO,200.0
F.lli Brugnini Di Brugnini Alberto & Antonio S.n.c.,https://www.dnb.com/business-directory/company-profiles.flli_brugnini_di_brugnini_alberto__antonio_snc.9fb535be12e99aaa01cb2130cbb40219.html,,,,SUCCESSO,403.0
Tomaificio A.g. Di Malaspina Guido & Perugini Rita - S.n.c.,https://www.tomaificioar.it/,,,,SUCCESSO,200.0
Di Rosa Sergio & C. Sdf,https://www.facebook.com/public/Sergio-Di-Rosa/,,,,SUCCESSO,200.0
Tranceria C.t.r. Dei F.lli Cannone S.n.c. -societa' In Nome Collettivo,Tranceria C.t.r. Dei F.lli Cannone S.n.c. -societa' In Nome Collettivo,,,,SUCCESSO,200.0
Tomaificio Lulu' Di Gagliardi Lucia & C. S.d.f.,https://www.dnb.com/business-directory/company-profiles.tomaificio_elledi_di_luigino_di_luca__c_snc.8162d20ab85f0dad7486b0b494d92115.html,,,,SUCCESSO,403.0
T.m. Di Botticelli Rosanna & C. Sas In Sigla T.m.sas,https://www.stm-sas.it/about-us.html,,,,SUCCESSO,200.0
Tranceria Bordoni Di Bordoni Valerio & C. S.d.f.,https://www.lefamigliedelgusto.com/en/companies/bordoni/,,,,SUCCESSO,200.0
F.lli Marcianesi Sdf Di Marcianesi Marco E Frediano,https://www.dnb.com/business-directory/company-profiles.flli_marcianesi_sdf_di_marcianesi_marco_e_frediano.bcff7783c4b49ce14e455416ea8ba930.html,,,,SUCCESSO,403.0
Gironacci S.n.c. Di Gironacci Vincenzo & C.,https://www.gironacci.it/it/content/4-azienda,,,,SUCCESSO,200.0
Antolloni F. E Di Pietro R. Sdf,https://www.ufficiocamerale.it/5452/antolloni-federico-di-pietro-rita-sdf,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Tranceria Luc.mat. Di Doria & Valentini,https://ancestors.familysearch.org/en/G2HH-JJH/lady-valentina-doria-of-milan-1290-1359,,,,SUCCESSO,200.0
Calzaturificio Bonifazi P. & F. Di Patrizio E Filippo Bonifazi,https://www.patriziashoes.com/en/,,,,SUCCESSO,200.0
Follenti Lando & Gentili Gentile,https://fibregentili.com/pages/the-yarn,,,,SUCCESSO,200.0
Calzaturificio Marisa Di Pennesi Elio E C.,http://www.thehistorialist.com/2016/03/the-shoe-factory-elio-luino-varese-part_4.html,,,,ERRORE,
Tomaif. Adriana Di Preni Marco & C. S.n.c.,https://www.dnb.com/business-directory/company-profiles.bmp_snc_di_perini_marco__c.9f310be478775b9a226e7bda9f52831a.html,,,,SUCCESSO,403.0
De Angelis & Giosue' S.di F. Di De Angelis Cinzia & Giosue' Anna Maria,https://researchportal.helsinki.fi/en/publications/synthesis-of-γ-aminobutyric-acid-by-lactic-acid-bacteria-isolated,,,,SUCCESSO,200.0
Gava Di Gezzi Alfredo & Valentino,https://www.impresaitalia.info/mstdb80016010/gazzoli-enrico-srl/monte-urano.aspx,,,,SUCCESSO,200.0
Si.gi.sa. Di Sassetti Giorgio & C. Snc,https://www.dnb.com/business-directory/company-profiles.sigisa_di_sassetti_giorgio__c_snc.afbbbc3972b36257ce7de43b8bbf205b.html,,,,SUCCESSO,403.0
L.g. Di Renzi Leandro E Paniccia' Giorgio S.n.c.,https://italy.globaldatabase.com/company/l-g-di-renzi-leandro-e-paniccia-giorgio-s-n-c,,,,SUCCESSO,200.0
Ficiara' & Apolloni Di Ficiara' Dario E Apolloni Adua,https://www.ilfattoquotidiano.it/2023/06/26/violenza-sessuale-revocata-anche-lultima-misura-per-i-calciatori-lucarelli-e-apolloni-udienza-preliminare-fissata-a-settembre/7208743/,https://www.ilfattoquotidiano.it/2023/06/26/violenza-sessuale-revocata-anche-lultima-misura-per-i-calciatori-lucarelli-e-apolloni-udienza-preliminare-fissata-a-settembre/7208743/privacy-policy/#cookie-policy,2.0,False,SUCCESSO,200.0
Tomaificio Marianna Di Tocchetto - Marinozzi & C.,https://italy.globaldatabase.com/company/tomaificio-marvix-di-marignago-maria-giovanna-c-s-n-c,,,,SUCCESSO,200.0
Gigliesi Morresi Franco & Giuliodori Luciana,https://www.yelp.com/biz/gigliesi-morresi-franco-montegranaro,,,,SUCCESSO,200.0
Piesse Di Pietrini & C.,https://www.dnb.com/business-directory/company-profiles.piesse_di_pietrini__c.a2f31fba293b98f902cd85daca5be658.html,,,,SUCCESSO,403.0
Olivieri Vittorio & Figli,https://nuovavenezia.gelocal.it/venezia/cronaca/2023/12/24/news/portogruaro_morto_vittorino_olivieri-13954193/,,,,SUCCESSO,200.0
Fratelli Pellegrini S.d.f.,http://pellegrinibrothers.com/,,,,SUCCESSO,200.0
Gazzoli Enrico,https://www.facebook.com/public/Enrico-Gazzoli/,,,,SUCCESSO,200.0
Tomaificio Mengoni Di Eredi Mengoni Angela Di Iommi Paolo & C. Snc,https://www.coobiz.it/azienda/montecosaro-fabbricazione-parti/co1628923,,,,SUCCESSO,200.0
Lg Srl,https://www.dnb.com/business-directory/company-profiles.lg_srl.e06652b561b0453d1822220fb8fc464b.html,,,,SUCCESSO,403.0
Centauro Calzature Di Cesca Virgilio,https://divirgilioshoes.com/en,,,,SUCCESSO,200.0
Trade Srl,https://trade-srl.eu/en/about-us/,,,,SUCCESSO,200.0
Suolificio Gfg Srl,https://www.suolificiogfg.it/,,,,TIMEOUT,
Calzaturificio Marcantoni Srl,https://www.yelp.com/biz/calzaturificio-marcantoni-porto-s-elpidio,,,,SUCCESSO,200.0
Calz. Tizianel Di Fagiani Tiziano,https://www.visituffizi.org/halls/hall-titian/,,,,SUCCESSO,200.0
Suolificio Sa.ed. Di Di Lupidio Sante,https://www.ufficiocamerale.it/6954/suolificio-saed-di-di-lupidio-sante,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Ciurluini Snc Calzaturificio Di Andrea E Giuseppe Ciurluini,https://www.impresaitalia.info/mstdb80086605/ciurluini-snc-calzaturificio-di-andrea-e-giuseppe-ciurluini/montegranaro.aspx,,,,SUCCESSO,200.0
Jean Pierre Di Morelli Ivo & C. Snc,https://www.dnb.com/business-directory/company-profiles.jean_pierre_snc_di_antonella_cicala_e_g_ian_piero_tonnellato.def5f5495182c537191adcd04aac6e79.html,,,,SUCCESSO,403.0
Mondo Moda Di Domizi Pina,https://www.instagram.com/pinadomizistore/,,,,SUCCESSO,200.0
Gfm Spa,https://www.gfmspa.com/en/,,,,SUCCESSO,200.0
Calzaturificio Sid Di Fazzini Lorella E C Sas,http://www.calzaturificiosid.it/,,,,TIMEOUT,
Calz. Atlanta Di Acciaresi A. & Meschini M. Snc,https://www.impresaitalia.info/mstdb80901403/calzaturificio-universo-srl/montegranaro.aspx,,,,SUCCESSO,200.0
Calz. Beverly Hills Di Belleggia Roberto,https://www.yelp.com/biz/beverly-hills-di-belleggia-roberto-montegranaro,,,,SUCCESSO,200.0
Calzaturificio Micio Spa,https://www.artiolimilano.com/brand/,,,,SUCCESSO,200.0
Suolificio Morrovallese Spa,https://www.morrovallese.it/en/,,,,SUCCESSO,200.0
Effe Due Srl,https://www.effeduesrl.com/en/,,,,SUCCESSO,200.0
Calzaturificio Gioia Dei Fratelli Rinaldelli Snc,https://www.impresaitalia.info/mstdb80129016/calzaturificio-gioia-dei-fratelli-rinaldelli-snc/civitanova-marche.aspx,,,,SUCCESSO,200.0
Calzaturificio Marilungo Di Marilungo Luigi,https://www.zankyou.it/f/calzaturificio-marilungo-18953,,,,SUCCESSO,200.0
Calzature Time Di Michetti Gabriele & C Snc,https://www.ufficiocamerale.it/6839/calzature-time-di-michetti-gabriele-c-snc,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Calzaturificio Elio's Srl,https://www.europages.co.uk/CALZATURIFICIO-ELIOS-SRL/SEAC000226523-001.html,,,,SUCCESSO,200.0
Gommificio Manola Di Monticelli Maria & C. Sas,https://www.dnb.com/business-directory/company-profiles.gommificio_manola_di_monticelli_maria__c_sas.045386a00275e3889c6cf473a4d13324.html,,,,SUCCESSO,403.0
Berdini Srl,https://www.berdini.com/,,,,SUCCESSO,200.0
Sapac Prefabbricati Dei F.lli De Carolis & C. Snc,https://www.decarlonis.it/,,,,SUCCESSO,200.0
Paciotti Spa,https://www.paciotti.com/,,,,SUCCESSO,200.0
Calzaturificio 3 R Di Di Rosa Alberto & C. Snc,https://www.bloomberg.com/profile/company/5595877Z:IM,,,,SUCCESSO,200.0
Solegum Snc Di Diomedi Carlo E Sauro,https://www.ufficiocamerale.it/4346/solegum-snc-di-diomedi-carlo-e-sauro,,,,SUCCESSO,200.0
Immagine S.r.l.,https://www.immaginesrl.it/,,,,SUCCESSO,200.0
Calzaturificio Claudia Srl,https://www.gmitaliane.it/claudia/,,,,SUCCESSO,200.0
Torresi S.r.l.,https://www.galiziotorresi.it/en/,,,,SUCCESSO,200.0
Orion Fly Srl,https://www.orionfly.it/,,,,SUCCESSO,200.0
Nanda Graziani Srl,https://www.visura.pro/imprese/3695576321-nanda-graziani-s-r-l.html,,,,SUCCESSO,200.0
Tranceria Ferroni S.r.l.,http://tranceriafenaroli.com/contatti.htm,,,,SUCCESSO,503.0
Calzaturificio Laky Di Gezzi Annunziata,https://www.coobiz.it/azienda/monte-urano-commercio-ingrosso/co3574697,,,,SUCCESSO,200.0
Erre Emme Suole Srl,https://rmsuole.com/en/about-us/,,,,SUCCESSO,200.0
R.a.f. S.r.l.,https://www.roter-recycling.com/en/company/,,,,SUCCESSO,200.0
Bmv Srl,https://www.bmv-italy.com/,,,,SUCCESSO,200.0
Tacchificio Pierino Di Pomili Pierino,https://www.paginebianche.it/civitanova-marche/tacchificio-pierino.2512301,https://quifinanza.it,2.0,False,SUCCESSO,200.0
Bellabarba Luigino - Suolettificio E Accoppiatura,https://www.coobiz.it/azienda/monte-urano-attivita-solettificio/co1622341,,,,SUCCESSO,200.0
L. & G. Line S.r.l.,https://www.gtline.com/en/company/about_us/,,,,SUCCESSO,200.0
Roma Srl,https://www.sofascore.com/team/football/roma-srl/345056,,,,SUCCESSO,200.0
Ta-scart Sole S.r.l.,https://www.empresite.it/TA-SCART-SOLE-SRL.html,,,,SUCCESSO,200.0
Gvm Di Alessandrini Giordano E Vittoria Snc,https://www.ufficiocamerale.it/2439/guardolificio-gvm-sas-di-alessandrini-patrizio,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Saniland S.r.l. Con Unico Socio,https://www.studiolegalefoschinipagani.it/lavoro-societa/srl-unipersonale/,,,,SUCCESSO,200.0
Argilloni Fernando,https://www.fcbarcelona.com/en/football/first-team/news/1104140/fernando-de-argila-fc-barcelonas-oldest-veteran-dies,https://apps.apple.com/us/app/fc-barcelona-official-app/id343196080,2.0,False,SUCCESSO,200.0
Defa's Srl,https://www.dnb.com/business-directory/company-profiles.defa_srl.a37fd5b8426898af0cc4f21e34efd533.html,,,,SUCCESSO,403.0
Calzaturificio Alexandra Di Verdecchia Paolo,https://alexandrashoes.com/en/made-in-italy/,,,,SUCCESSO,200.0
Tecno Shoes Di Micucci Giuseppe E Tocchetto Loriano Snc,https://www.yelp.com/biz/tecno-shoes-di-micucci-giuseppe-e-tocchetto-loriano-civitanova-marche,,,,SUCCESSO,200.0
Vania Di Coppari Elvania & C. Snc,https://www.yelp.com/biz/vania-di-coppari-elvania-morrovalle,,,,SUCCESSO,200.0
Tomaificio Centro Mocassino Srl,https://www.dnb.com/business-directory/company-profiles.tomaificio_centro_mocassino_srl.dbfa6270b0604d16655ac0459799e248.html,,,,SUCCESSO,403.0
Falex Di Compagnucci Fabio & C. S.a.s.,https://www.coobiz.it/azienda/monte-san-giusto-ricopertura-solette/co1629182,,,,SUCCESSO,200.0
Girotti Gabriela E C. S.n.c.,https://www.visura.pro/imprese/2713673616-girotti-gabriela-e-c-snc.html,,,,SUCCESSO,200.0
Tranceria Cf Di Ciambotti Sandro & C. S.n.c.,https://www.rivadossisandro.com/who-we-are/?lang=en,,,,SUCCESSO,200.0
Calzaturificio Boys Di Faraoni Elio & C Snc,https://www.ufficiocamerale.it/3285/calzaturificio-boys-di-faraoni-elio-c-snc,,,,SUCCESSO,200.0
Tacchificio Campiglionese Sas Di Montelpare - Pietrini & C,https://italy.globaldatabase.com/company/tacchificio-campiglionese-s-a-s-di-montelpare-giuseppe-c,,,,SUCCESSO,200.0
Suolificio Malaspina Srl,https://malaspina.it/,,,,SUCCESSO,200.0
Baby Ketty Di Castricini Lorella,https://ttabvue.uspto.gov/ttabvue/ttabvue-92042669-CAN-2.pdf,,,,SUCCESSO,200.0
Calzaturificio Eleonora Di Amurri Enzo & C. S.n.c.,https://www.dnb.com/business-directory/company-profiles.calzaturificio_eleonora_di_amurri_enzo__c_snc.32a89deca940741a0f10909511e7536b.html,,,,SUCCESSO,403.0
Accessori Calzature Arcevia Di Giampaolo Giuseppe,https://www.digiuseppe.it/,,,,SUCCESSO,200.0
Montaggio Calzature Fulimeni Giuliano & Roberto Snc,https://www.dnb.com/business-directory/company-profiles.montaggio_calzature_fulimeni_roberto__c_snc.b953d55d7f7a34ce6f53e7953d9050c3.html,,,,SUCCESSO,403.0
Solettificio Jonata Di Bedetta Galliano & C. S.n.c.,https://www.ufficiocamerale.it/6533/solettificio-jonata-di-bedetta-galliano-c-snc,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
Tranceria Ca.mar Di Catini Giorgio & C Snc,https://registroaziende.it/azienda/tranceria-camar-di-catini-giorgio-c-snc-montegranaro,,,,SUCCESSO,200.0
F.lli Di Chiara S.n.c.,http://www.fratellidichiara.it/,,,,SUCCESSO,200.0
F.lli Monaldi Di Monaldi Luigi & C. S.n.c.,https://www.dnb.com/business-directory/company-profiles.flli_cristofoli_di_lio_luigi__c_snc.c6b542989ce9492b6b2ebd6251614db7.html,,,,SUCCESSO,403.0
Tranceria Dex S.n.c. Di Gobbi G. & C. (in Sigla Tranceria Dex S.n.c.),https://www.dnb.com/business-directory/company-profiles.tranceria_dex_snc_di_gobbi_g__c.ea905c4f9abd328ea1c0bbc302cff2eb.html,,,,SUCCESSO,403.0
Creazioni Sab Di Gezzi Alfredo & C. Sas,https://www.dnb.com/business-directory/company-profiles.creazioni_sab_di_gezzi_alfredo__c_sas.c1c967faa200f8a3d455bac3016a7a58.html,,,,SUCCESSO,403.0
Tranciorlatura Vi.ma Di Vita Luigi E Marinucci Renzo S.n.c.,https://www.reteimprese.it/calzaturifici-calzolai-forniture/francavilla-d-ete/azienda/974261,,,,SUCCESSO,200.0
Milena Di Ciofi Monia & C. S.n.c.,https://it.linkedin.com/in/monia-ciofi-71648713b,,,,SUCCESSO,999.0
Calzaturificio Cidiesse Di Petrini Cinzia & C. S.n.c.,https://www.coobiz.it/azienda/porto-sant-elpidio-assolutamente-prevalente/co1624090,,,,SUCCESSO,200.0
Menghi S.a.s. Di Pennesi Alessandro & C.,https://www.coobiz.it/azienda/montefiore-dell-aso-lavorazione-tomaie/co1622199,,,,SUCCESSO,200.0
Calzaturificio Woodman Dei F.lli Beato Alfio E Silvestro Snc,https://www.oraridiapertura24.it/filiale/Torre%20San%20Patrizio-Calzaturificio%20Woodman%20Dei%20f.Lli%20Beato%20Alfio%20e%20Silvestro%20Snc-1617732X.html,,,,SUCCESSO,200.0
Calzaturificio B.p. & F. Di Bonifazi Filippo & C. Sas,https://www.patriziashoes.com/en/the-company/calzaturificio/,,,,SUCCESSO,200.0
Strappa Tullio Di Strappa Filippo Giacomo & C. Snc,https://www.museobenozzogozzoli.it/en_GB/lo-strappo.html,,,,SUCCESSO,200.0
Moreschini V. & Biagioli S. - S.n.c.,https://link.aps.org/accepted/10.1103/PhysRevLett.110.236401,,,,ERRORE,200.0
Fashion Dolly Di Morelli Giovannina,https://www.dnb.com/business-directory/company-profiles.fashion_dolly_di_morelli_giovannina.77c6a25e3cfb7160fb4198efb873e475.html,,,,SUCCESSO,403.0
Valex Di Roso Valerio & C Snc,https://padovanvalerio.com/,,,,SUCCESSO,200.0
Gasparroni Dario,https://ch.linkedin.com/in/dario-gasparroni,,,,SUCCESSO,429.0
Calzaturificio Fratelli Properzi Snc,https://shoes-pratesi.it/,,,,SUCCESSO,200.0
Bevilacqua Ginesio,https://www.motodeimiti.com/,,,,SUCCESSO,200.0
Miki Srl,https://www3.tuttoottica.it/,,,,SUCCESSO,200.0
Contrafforti San Paolo Di Terenzi Silvano & C. Snc,https://contrafforti-san-paolo-di-terenzi-s-c-snc.business.site/,,,,SUCCESSO,200.0
Dgm Diffusione Srl,https://www.zoominfo.com/c/dgm-distribuzione-srl/536803485,,,,SUCCESSO,403.0
Enrico Del Gatto Srl,https://delgattogioielli.com/,,,,SUCCESSO,200.0
Ma.ce.sa Di Centanni Luciano & C. Snc,https://www.dnb.com/business-directory/company-profiles.macesa_di_centanni_luciano__c_snc.ebb95f72d14107afaee5dc51d5a394aa.html,,,,SUCCESSO,403.0
Calzaturificio Ellepi Di Gianfranco Lucentini & C Snc,https://www.dnb.com/business-directory/company-profiles.calzaturificio_ellepi_di_gianfranco_lucentini__c_snc.6be7a88482bc6040736b64123e14f7d5.html,,,,SUCCESSO,403.0
Malloni Orazio,https://malloni.com/en,,,,SUCCESSO,200.0
Gifar Srl,https://gifar.com/,,,,SUCCESSO,200.0
Elpisuole Srl,https://www.linkedin.com/company/epistoliosrl,,,,SUCCESSO,200.0
Suolificio Adelaide Srl,http://www.suolificioadelaide.it/,,,,ERRORE,
Tranceria Campoleone Di Petroselli Enrico,https://www.tranceria.it/,,,,SUCCESSO,200.0
Larpitelli Roldano,https://www.facebook.com/roldano.larpitelli/,,,,SUCCESSO,200.0
Ste.ma Di Mancinelli Stefano,https://www.dnb.com/business-directory/company-profiles.stema_di_mancinelli_stefano.425de2adff9e362bab6ce55fb3afb700.html,,,,SUCCESSO,403.0
Ggc Futura Srl,https://www.dnb.com/business-directory/company-profiles.ggc_futura_srl.511c06ea70692d13dfaa77d75d08671a.html,,,,SUCCESSO,403.0
Comart Srl Unipersonale,https://www.comartshoes.it/,,,,SUCCESSO,200.0
Stellina Snc Di Gattafoni Roberto & C.,https://www.dnb.com/business-directory/company-profiles.sterlina_snc_di_carboni_fedora__c.92a6a95a8c44d83998f194558ba178c7.html,,,,SUCCESSO,403.0
Calzaturificio De Santis Francesco,https://www.desantisfrancesco.it/,,,,SUCCESSO,200.0
F.lli Paci Srl,https://vetreriapaci.com/,,,,SUCCESSO,200.0
Marini Claudio,https://scholar.google.com/citations?user=MQZmXt8AAAAJ,,,,SUCCESSO,429.0
Norgistan Di Giacomozzi Stelio,https://en.wikipedia.org/wiki/Stelman,,,,SUCCESSO,200.0
D.f. Di De Angelis Francesco,http://classics.columbia.edu/francesco-de-angelis,,,,SUCCESSO,200.0
Suolificio Renzi Di Renzi Paolo E C. S.n.c.,https://www.yelp.com/biz/suolificio-renzi-di-renzi-paolo-porto-s-elpidio,,,,SUCCESSO,200.0
Euro Shoes Di Capitani Franco E C. Snc,https://www.euro-shoes.it/,,,,SUCCESSO,200.0
Marcucci Doriano,https://www.dorianomarcucci.com/,,,,SUCCESSO,200.0
Suolificio Centroitalia Srl,https://www.suolificiocentroitaliasrl.it/,,,,SUCCESSO,200.0
Calzaturificio Alessandro Di Rossi Francesco,https://www.rossisrl.it/calzaturificio-rossi/?lang=en,,,,SUCCESSO,200.0
Le Scarpissime Di Bistocco Nazzareno,https://www.impresaitalia.info/mstdb80028496/calzaturificio-refac-srl/civitanova-marche.aspx,,,,SUCCESSO,200.0
Calz. Gng Di Pepi G. & Beltrami N. Snc,https://www.dnb.com/business-directory/company-profiles.calz_gng_di_pepi_g__beltrami_n_snc.cf3273f4115fc4460cc2decaf94ade7b.html,,,,SUCCESSO,403.0
Caf Srl,https://cafsrl.com/,,,,SUCCESSO,200.0
Calzaturificio Mazza Graziano,https://premiata.it/pages/company-profile,,,,SUCCESSO,200.0
Trobbiani Tiziano,https://www.facebook.com/TizianoTrobbiani/,,,,SUCCESSO,200.0
Ferroni Morris,https://ferronimorris.com/,,,,TIMEOUT,
Silenzi Marcello,https://www.facebook.com/marcello.silenzi.5/,,,,SUCCESSO,200.0
Missouri Srl,https://www.dnb.com/business-directory/company-profiles.missouri_srl.f34597f732c663e5b40352aff1a62ef9.html,,,,SUCCESSO,403.0
Calzaturificio Marina Dei F.lli Torresi Mauro & Marco Snc,https://www.calzaturificiomarina.it/,,,,SUCCESSO,200.0
Salvatelli Mario Ateniens,https://en.wikipedia.org/wiki/Mario_Balotelli,https://www.timesofisrael.com/jewish-soccer-star-mario-balotelli-under-probe-for-anti-semitic-post,2.0,False,SUCCESSO,200.0
Stile Moda Italia Srl,https://www.modaestilesrl.it/,,,,SUCCESSO,200.0
